year,transect_id,site_id,lat,lon,facies,reef_name,plhcoral,family,scientific_name,length_cm,av.weight.g,animal_count
2016,1240,69179,-22.22241,113.83108,Reef slope,Osprey,55,Scaridae,Scarus frenatus,35,1408.262969,1
2016,1744,69588,-21.991283,113.921977,Bommie,Mangrove,10,Scaridae,Scarus schlegeli,40,1408.519221,1
2016,1554,69533,-22.21494,113.83396,Reef slope,Osprey,65,Scaridae,Scarus frenatus,40,2041.603651,1
2016,393,31494,-22.21833,113.83904,Reef flat,Osprey,10,Scaridae,Scarus schlegeli,30,583.0001345,1
2015,402,31495,-22.21756,113.83735,Reef flat,Osprey,10,Scaridae,Scarus schlegeli,35,997.6684526,1
2018,559,46737,-22.22481,113.83445,Reef flat,Osprey,65,Scaridae,Scarus schlegeli,25,189.4287009,4
2019,402,31495,-22.21756,113.83735,Reef flat,Osprey,35,Scaridae,Scarus frenatus,35,1566.573377,2
2016,585,46815,-22.24252,113.82305,Reef slope,Osprey,55,Scaridae,Scarus schlegeli,25,329.9931261,1
2016,1978,69751,-22.241802,113.829291,Bommie,Osprey,10,Scaridae,Scarus schlegeli,35,335.4908812,2
2017,569,46744,-22.22572,113.83355,Reef flat,Osprey,30,Scaridae,Scarus schlegeli,25,329.2179002,0
2017,393,31494,-22.21833,113.83904,Reef flat,Osprey,25,Scaridae,Scarus schlegeli,40,470.315252,5
2018,402,31495,-22.21756,113.83735,Reef flat,Osprey,24,Scaridae,Scarus schlegeli,15,19.59167417,2
2017,1984,69754,-22.254868,113.818245,Reef slope,Osprey,50,Scaridae,Scarus schlegeli,30,607.5150958,2
2019,1986,69755,-22.228337,113.826968,Reef slope,Osprey,35,Scaridae,Scarus frenatus,40,2402.57715,2
2019,1465,69417,-22.009255,113.90068,Reef slope,Mangrove,50,Scaridae,Scarus frenatus,30,975.2442157,4
2016,1238,69178,-22.20555,113.83667,Reef slope,Osprey,45,Scaridae,Scarus frenatus,30,967.8513143,1
2016,393,31494,-22.21833,113.83904,Reef flat,Osprey,10,Scaridae,Scarus schlegeli,30,146.3125118,5
2017,1554,69533,-22.21494,113.83396,Reef slope,Osprey,35,Scaridae,Scarus schlegeli,35,932.2723197,2
2016,1242,69180,-22.20064,113.83848,Reef slope,Osprey,25,Scaridae,Scarus frenatus,30,833.0070884,1
2018,1976,69750,-22.235967,113.835172,Bommie,Osprey,0,Scaridae,Scarus schlegeli,15,4.014823096,20
2016,559,46737,-22.22481,113.83445,Reef flat,Osprey,85,Scaridae,Scarus frenatus,30,850.1812242,2
2018,1978,69751,-22.241802,113.829291,Bommie,Osprey,10,Scaridae,Scarus schlegeli,30,321.0831918,1
2018,577,46805,-22.23949,113.82363,Reef slope,Osprey,50,Scaridae,Scarus frenatus,20,293.1638962,1
2017,571,46748,-22.22391,113.83043,Reef slope,Osprey,65,Scaridae,Scarus frenatus,35,473.7730852,2
2016,1471,69420,-21.996843,113.906339,Reef slope,Mangrove,35,Scaridae,Scarus frenatus,25,499.2282307,3
2017,1475,69423,-21.973244,113.91175,Reef slope,Mangrove,35,Scaridae,Scarus frenatus,35,1422.074486,4
2018,1471,69420,-21.996843,113.906339,Reef slope,Mangrove,30,Scaridae,Scarus schlegeli,30,280.3287187,4
2018,1988,69756,-22.210351,113.835806,Reef slope,Osprey,60,Scaridae,Scarus frenatus,35,1346.662546,0
2016,1942,69733,-21.85365,114.00372,Reef slope,Jurabi,5,Scaridae,Scarus frenatus,35,679.9801523,3
2016,559,46737,-22.22481,113.83445,Reef flat,Osprey,85,Scaridae,Scarus schlegeli,30,277.2238971,0
2017,2000,69762,-21.90297,113.93295,Reef slope,Mangrove,25,Scaridae,Scarus frenatus,30,1005.51756,1
2017,1986,69755,-22.228337,113.826968,Reef slope,Osprey,65,Scaridae,Scarus frenatus,20,134.7570561,0
2017,1465,69417,-22.009255,113.90068,Reef slope,Mangrove,64,Scaridae,Scarus frenatus,25,510.0187025,4
2015,1962,69743,-21.945443,113.940048,Bommie,Mangrove,15,Scaridae,Scarus schlegeli,25,57.21085899,7
2016,1469,69419,-22.003049,113.903999,Reef slope,Mangrove,25,Scaridae,Scarus frenatus,25,577.7680854,2
2016,1238,69178,-22.20555,113.83667,Reef slope,Osprey,45,Scaridae,Scarus frenatus,25,524.2049518,2
2019,1465,69417,-22.009255,113.90068,Reef slope,Mangrove,50,Scaridae,Scarus frenatus,30,935.7432127,2
2017,569,46744,-22.22572,113.83355,Reef flat,Osprey,30,Scaridae,Scarus frenatus,35,1567.011301,0
2016,1479,69426,-21.958761,113.913098,Reef slope,Mangrove,30,Serranidae,Variola louti,40,1139.883254,2
2018,920,66166,-22.221117,113.831717,Reef slope,Osprey,40,Serranidae,Variola louti,55,2596.535133,3
2019,1469,69419,-22.003049,113.903999,Reef slope,Mangrove,60,Serranidae,Variola louti,40,509.551147,5
2017,1554,69533,-22.21494,113.83396,Reef slope,Osprey,35,Serranidae,Variola louti,25,243.667522,2
2016,1505,69447,-21.851507,113.99014,Reef slope,Jurabi,15,Serranidae,Variola louti,50,1037.27035,1
2018,1988,69756,-22.210351,113.835806,Reef slope,Osprey,60,Serranidae,Variola louti,35,721.6183183,2
2018,920,66166,-22.221117,113.831717,Reef slope,Osprey,40,Serranidae,Variola louti,50,2249.370337,3
2016,1970,69747,-21.927059,113.921493,Reef slope,Mangrove,15,Serranidae,Epinephelus fasciatus,30,366.2619409,2
2016,1988,69756,-22.210351,113.835806,Reef slope,Osprey,20,Serranidae,Variola louti,55,2967.597814,3
2019,1505,69447,-21.851507,113.99014,Reef slope,Jurabi,30,Serranidae,Variola louti,60,3748.69987,1
2016,1465,69417,-22.009255,113.90068,Reef slope,Mangrove,30,Serranidae,Variola louti,45,1412.640501,3
2017,382,31487,-22.21801,113.83309,Reef slope,Osprey,60,Serranidae,Variola louti,55,2864.430595,1
2019,1742,69586,-21.98863,113.91988,Bommie,Mangrove,5,Serranidae,Epinephelus fasciatus,50,1890.669144,2
2015,296,27665,-22.20186,113.83834,Reef slope,Osprey,25,Serranidae,Variola louti,35,758.1640577,-0
2017,1242,69180,-22.20064,113.83848,Reef slope,Osprey,30,Serranidae,Variola louti,55,2502.440519,2
2015,920,66166,-22.221117,113.831717,Reef slope,Osprey,35,Serranidae,Variola louti,50,2210.479491,1
2018,1966,69745,-21.94036,113.936465,Bommie,Mangrove,30,Serranidae,Epinephelus fasciatus,20,61.42586875,-0
2018,577,46805,-22.23949,113.82363,Reef slope,Osprey,50,Serranidae,Variola louti,40,1031.311805,4
2016,1946,69735,-21.869671,113.972379,Reef slope,Jurabi,5,Serranidae,Variola louti,45,1468.115161,0
2017,571,46748,-22.22391,113.83043,Reef slope,Osprey,65,Serranidae,Variola louti,30,207.1942918,2
2019,1481,69427,-21.952949,113.914424,Reef slope,Mangrove,25,Serranidae,Variola louti,50,2121.132583,1
2017,1493,69436,-21.861601,113.977145,Reef slope,Jurabi,30,Serranidae,Variola louti,45,1359.594332,2
2019,1479,69426,-21.958761,113.913098,Reef slope,Mangrove,40,Serranidae,Variola louti,45,1518.057314,3
2016,1505,69447,-21.851507,113.99014,Reef slope,Jurabi,15,Serranidae,Epinephelus fasciatus,30,368.0555008,2
2016,577,46805,-22.23949,113.82363,Reef slope,Osprey,35,Serranidae,Variola louti,40,1069.832846,1
2018,1477,69425,-21.964397,113.912597,Reef slope,Mangrove,35,Serranidae,Variola louti,60,3845.430539,1
2018,1984,69754,-22.254868,113.818245,Reef slope,Osprey,45,Serranidae,Variola louti,50,2074.951845,-0
2019,382,31487,-22.21801,113.83309,Reef slope,Osprey,40,Serranidae,Variola louti,55,1237.600312,2
2016,1505,69447,-21.851507,113.99014,Reef slope,Jurabi,15,Serranidae,Epinephelus fasciatus,20,123.005894,1
2019,920,66166,-22.221117,113.831717,Reef slope,Osprey,45,Serranidae,Variola louti,40,559.5394501,3
2017,577,46805,-22.23949,113.82363,Reef slope,Osprey,40,Serranidae,Variola louti,20,132.7566993,3
2019,1486,69430,-21.92184,113.922316,Reef slope,Mangrove,5,Serranidae,Variola louti,60,3425.622441,1
2017,1240,69179,-22.22241,113.83108,Reef slope,Osprey,40,Serranidae,Variola louti,50,2055.284384,1
2015,1944,69734,-21.85495,113.984551,Reef slope,Jurabi,10,Serranidae,Variola louti,45,1540.442684,1
2015,920,66166,-22.221117,113.831717,Reef slope,Osprey,35,Serranidae,Variola louti,40,982.9945773,3
2015,1984,69754,-22.254868,113.818245,Reef slope,Osprey,30,Serranidae,Variola louti,35,251.4281005,5
2019,1493,69436,-21.861601,113.977145,Reef slope,Jurabi,60,Serranidae,Epinephelus multinotatus,60,151.4461464,22
2019,571,46748,-22.22391,113.83043,Reef slope,Osprey,50,Serranidae,Variola louti,40,1087.066701,1
2018,1554,69533,-22.21494,113.83396,Reef slope,Osprey,25,Serranidae,Variola louti,60,3677.892402,-0
2016,1483,69428,-21.946458,113.915888,Reef slope,Mangrove,25,Serranidae,Variola louti,45,1337.847108,-0
2015,1940,69732,-21.851654,113.996863,Reef slope,Jurabi,3,Serranidae,Epinephelus fasciatus,20,119.4524111,1
2019,1994,69759,-21.91767,113.92545,Reef slope,Mangrove,10,Serranidae,Epinephelus fasciatus,20,62.13950701,3
2016,1240,69179,-22.22241,113.83108,Reef slope,Osprey,55,Serranidae,Variola louti,35,729.6819626,1
2016,1940,69732,-21.851654,113.996863,Reef slope,Jurabi,5,Serranidae,Epinephelus fasciatus,20,126.1892669,2
2019,1744,69588,-21.991283,113.921977,Bommie,Mangrove,5,Serranidae,Epinephelus fasciatus,30,376.8719578,0
2017,1744,69588,-21.991283,113.921977,Bommie,Mangrove,20,Serranidae,Epinephelus fasciatus,20,115.8087195,3
2018,1742,69586,-21.98863,113.91988,Bommie,Mangrove,5,Serranidae,Epinephelus fasciatus,20,54.17688422,5
2018,1988,69756,-22.210351,113.835806,Reef slope,Osprey,60,Serranidae,Epinephelus fasciatus,30,383.047965,2
2016,1554,69533,-22.21494,113.83396,Reef slope,Osprey,65,Serranidae,Variola louti,40,1075.385874,2
2018,1984,69754,-22.254868,113.818245,Reef slope,Osprey,45,Serranidae,Variola louti,45,1465.891731,1
2017,571,46748,-22.22391,113.83043,Reef slope,Osprey,65,Serranidae,Variola louti,40,1012.010376,2
2016,1996,69760,-21.911369,113.928053,Reef slope,Mangrove,5,Serranidae,Epinephelus fasciatus,20,112.2075728,1
2015,1936,69730,-21.847529,114.019003,Reef slope,Jurabi,2,Serranidae,Epinephelus fasciatus,15,52.21569492,4
2019,1986,69755,-22.228337,113.826968,Reef slope,Osprey,35,Serranidae,Variola louti,70,5327.25126,3
2017,1994,69759,-21.91767,113.92545,Reef slope,Mangrove,10,Serranidae,Variola louti,45,1340.118036,2
2019,1982,69753,-22.261174,113.815963,Reef slope,Osprey,40,Serranidae,Variola louti,45,1534.484471,1
2016,382,31487,-22.21801,113.83309,Reef slope,Osprey,30,Serranidae,Variola louti,40,1019.975668,1
2015,1938,69731,-21.849402,114.017349,Reef slope,Jurabi,2,Serranidae,Epinephelus fuscoguttatus,110,24244.20963,1
2016,1964,69744,-21.947593,113.936561,Bommie,Mangrove,10,Serranidae,Epinephelus fuscoguttatus,100,17476.67671,2
2017,1477,69425,-21.964397,113.912597,Reef slope,Mangrove,30,Serranidae,Variola louti,60,3771.954247,1
2015,1996,69760,-21.911369,113.928053,Reef slope,Mangrove,5,Serranidae,Variola louti,50,1908.358826,1
2019,1479,69426,-21.958761,113.913098,Reef slope,Mangrove,40,Serranidae,Variola louti,40,520.122405,5
2019,1507,69448,-21.857799,113.980959,Reef slope,Jurabi,60,Serranidae,Variola louti,55,2629.208439,2
2015,1944,69734,-21.85495,113.984551,Reef slope,Jurabi,10,Serranidae,Variola louti,40,1125.351584,1
2019,1984,69754,-22.254868,113.818245,Reef slope,Osprey,60,Serranidae,Variola louti,40,1011.269216,1
2018,1968,69746,-21.925939,113.949848,Bommie,Mangrove,30,Serranidae,Epinephelus multinotatus,45,1424.38723,3
2016,1942,69733,-21.85365,114.00372,Reef slope,Jurabi,5,Serranidae,Epinephelus multinotatus,60,1554.267196,3
2015,1970,69747,-21.927059,113.921493,Reef slope,Mangrove,6,Serranidae,Epinephelus multinotatus,60,3112.621643,2
2015,1465,69417,-22.009255,113.90068,Reef slope,Mangrove,20,Serranidae,Epinephelus multinotatus,40,223.2318891,1
2016,382,31487,-22.21801,113.83309,Reef slope,Osprey,30,Serranidae,Variola louti,60,3638.903365,-0
2019,1493,69436,-21.861601,113.977145,Reef slope,Jurabi,60,Serranidae,Epinephelus multinotatus,70,769.1873085,5
2015,1465,69417,-22.009255,113.90068,Reef slope,Mangrove,20,Serranidae,Epinephelus multinotatus,50,1861.763303,2
2018,1994,69759,-21.91767,113.92545,Reef slope,Mangrove,7,Serranidae,Epinephelus fasciatus,30,355.1323534,3
2019,1976,69750,-22.235967,113.835172,Bommie,Osprey,1,Serranidae,Epinephelus fasciatus,30,136.9775994,3
2016,1505,69447,-21.851507,113.99014,Reef slope,Jurabi,15,Serranidae,Variola louti,50,2177.905803,1
2018,1988,69756,-22.210351,113.835806,Reef slope,Osprey,60,Serranidae,Variola louti,25,271.8862502,-0
2019,1238,69178,-22.20555,113.83667,Reef slope,Osprey,40,Serranidae,Variola louti,60,1821.099656,1
2019,1467,69418,-22.006228,113.901669,Reef slope,Mangrove,70,Serranidae,Variola louti,50,1843.972506,2
2019,1240,69179,-22.22241,113.83108,Reef slope,Osprey,50,Serranidae,Variola louti,40,948.2342875,-0
2017,1475,69423,-21.973244,113.91175,Reef slope,Mangrove,35,Serranidae,Variola louti,85,10758.2635,4
2016,1940,69732,-21.851654,113.996863,Reef slope,Jurabi,5,Serranidae,Variola louti,40,935.870996,3
2015,1944,69734,-21.85495,113.984551,Reef slope,Jurabi,10,Serranidae,Variola louti,35,326.353493,-0
2016,1238,69178,-22.20555,113.83667,Reef slope,Osprey,45,Serranidae,Variola louti,60,3788.743001,1
2016,382,31487,-22.21801,113.83309,Reef slope,Osprey,30,Serranidae,Variola louti,30,401.9413874,2
2018,1505,69447,-21.851507,113.99014,Reef slope,Jurabi,15,Serranidae,Epinephelus fasciatus,25,244.0283214,0
2016,382,31487,-22.21801,113.83309,Reef slope,Osprey,30,Serranidae,Variola louti,40,1078.574972,0
2016,1467,69418,-22.006228,113.901669,Reef slope,Mangrove,20,Serranidae,Variola louti,50,2222.030516,4
2018,920,66166,-22.221117,113.831717,Reef slope,Osprey,40,Serranidae,Variola louti,60,3402.240144,3
2015,1988,69756,-22.210351,113.835806,Reef slope,Osprey,35,Serranidae,Variola louti,40,948.3073593,1
2015,1964,69744,-21.947593,113.936561,Bommie,Mangrove,20,Serranidae,Epinephelus coioides,90,12137.46256,2
2018,1481,69427,-21.952949,113.914424,Reef slope,Mangrove,25,Serranidae,Epinephelus coioides,100,14335.11046,1
2016,1471,69420,-21.996843,113.906339,Reef slope,Mangrove,35,Serranidae,Epinephelus fasciatus,25,237.0550321,0
2016,382,31487,-22.21801,113.83309,Reef slope,Osprey,30,Serranidae,Variola louti,45,1531.260665,0
2019,296,27665,-22.20186,113.83834,Reef slope,Osprey,40,Serranidae,Variola louti,50,1910.148899,-0
2016,1469,69419,-22.003049,113.903999,Reef slope,Mangrove,25,Serranidae,Variola louti,55,2984.716045,1
2016,1493,69436,-21.861601,113.977145,Reef slope,Jurabi,35,Serranidae,Variola louti,55,2795.817871,1
2016,577,46805,-22.23949,113.82363,Reef slope,Osprey,35,Serranidae,Variola louti,45,1399.332067,1
2019,1486,69430,-21.92184,113.922316,Reef slope,Mangrove,5,Serranidae,Epinephelus fasciatus,25,106.7053945,1
2018,1992,69758,-22.219689,113.841735,Lagoon,Osprey,0,Serranidae,Epinephelus fasciatus,30,354.0190051,-0
2017,2000,69762,-21.90297,113.93295,Reef slope,Mangrove,25,Serranidae,Variola louti,55,2805.468816,2
2018,1469,69419,-22.003049,113.903999,Reef slope,Mangrove,35,Serranidae,Variola louti,35,747.1567201,2
2017,577,46805,-22.23949,113.82363,Reef slope,Osprey,40,Serranidae,Variola louti,60,3621.147935,0
2018,1942,69733,-21.85365,114.00372,Reef slope,Jurabi,15,Serranidae,Cephalopholis miniata,35,332.1151324,4
2018,1944,69734,-21.85495,113.984551,Reef slope,Jurabi,40,Serranidae,Cephalopholis miniata,30,453.1457967,1
2017,1471,69420,-21.996843,113.906339,Reef slope,Mangrove,15,Serranidae,Variola louti,55,2745.243907,-0
2016,1493,69436,-21.861601,113.977145,Reef slope,Jurabi,35,Serranidae,Variola louti,50,1976.956408,2
2017,1467,69418,-22.006228,113.901669,Reef slope,Mangrove,20,Serranidae,Epinephelus multinotatus,80,1211.127917,6
2016,1942,69733,-21.85365,114.00372,Reef slope,Jurabi,5,Serranidae,Epinephelus multinotatus,40,1025.112314,1
2016,1942,69733,-21.85365,114.00372,Reef slope,Jurabi,5,Serranidae,Epinephelus multinotatus,70,4913.166244,1
2018,1554,69533,-22.21494,113.83396,Reef slope,Osprey,25,Serranidae,Epinephelus multinotatus,70,4469.683702,1
2015,1970,69747,-21.927059,113.921493,Reef slope,Mangrove,6,Serranidae,Epinephelus multinotatus,50,1724.553587,-0
2015,1554,69533,-22.21494,113.83396,Reef slope,Osprey,30,Serranidae,Epinephelus multinotatus,70,1513.09708,1
2015,571,46748,-22.22391,113.83043,Reef slope,Osprey,35,Serranidae,Variola louti,30,446.1591842,3
2019,920,66166,-22.221117,113.831717,Reef slope,Osprey,45,Serranidae,Variola louti,30,396.0003427,3
2018,585,46815,-22.24252,113.82305,Reef slope,Osprey,30,Serranidae,Variola louti,50,1895.47651,2
2016,571,46748,-22.22391,113.83043,Reef slope,Osprey,35,Serranidae,Variola louti,40,1055.055861,-0
2018,571,46748,-22.22391,113.83043,Reef slope,Osprey,35,Serranidae,Variola louti,35,735.0581046,1
2018,1998,69761,-21.90659,113.93112,Reef slope,Mangrove,16,Serranidae,Variola louti,40,951.48825,0
2016,1507,69448,-21.857799,113.980959,Reef slope,Jurabi,20,Serranidae,Variola louti,60,3209.111103,1
2017,1554,69533,-22.21494,113.83396,Reef slope,Osprey,35,Serranidae,Variola louti,60,3246.079148,3
2017,296,27665,-22.20186,113.83834,Reef slope,Osprey,25,Serranidae,Variola louti,50,1898.802284,3
2017,1240,69179,-22.22241,113.83108,Reef slope,Osprey,40,Serranidae,Variola louti,45,1456.106548,1
2018,1505,69447,-21.851507,113.99014,Reef slope,Jurabi,15,Serranidae,Epinephelus fasciatus,30,389.3161979,4
2019,1994,69759,-21.91767,113.92545,Reef slope,Mangrove,10,Serranidae,Variola louti,50,2124.066097,1
2016,585,46815,-22.24252,113.82305,Reef slope,Osprey,55,Serranidae,Variola louti,55,2636.491871,2
2016,382,31487,-22.21801,113.83309,Reef slope,Osprey,30,Serranidae,Variola louti,50,1851.139603,2
2016,577,46805,-22.23949,113.82363,Reef slope,Osprey,35,Serranidae,Variola louti,50,2202.836498,-0
2016,1994,69759,-21.91767,113.92545,Reef slope,Mangrove,20,Serranidae,Epinephelus fuscoguttatus,110,22752.61033,4
2018,1940,69732,-21.851654,113.996863,Reef slope,Jurabi,5,Serranidae,Variola louti,40,993.8008432,1
2015,577,46805,-22.23949,113.82363,Reef slope,Osprey,25,Serranidae,Variola louti,45,1393.61579,3
2017,577,46805,-22.23949,113.82363,Reef slope,Osprey,40,Serranidae,Variola louti,40,1052.114432,2
2016,1477,69425,-21.964397,113.912597,Reef slope,Mangrove,40,Serranidae,Variola louti,40,1041.405791,-0
2015,1554,69533,-22.21494,113.83396,Reef slope,Osprey,30,Serranidae,Epinephelus multinotatus,60,2847.900047,2
2018,1924,69723,-21.952067,113.939473,Bommie,Mangrove,0,Serranidae,Epinephelus multinotatus,50,1908.715026,3
2017,1467,69418,-22.006228,113.901669,Reef slope,Mangrove,20,Serranidae,Epinephelus multinotatus,90,3506.850782,5
2019,920,66166,-22.221117,113.831717,Reef slope,Osprey,45,Serranidae,Variola louti,45,1355.406315,1
2016,1240,69179,-22.22241,113.83108,Reef slope,Osprey,55,Serranidae,Variola louti,30,415.7384723,1
2017,577,46805,-22.23949,113.82363,Reef slope,Osprey,40,Serranidae,Variola louti,35,696.1128962,-0
2019,1493,69436,-21.861601,113.977145,Reef slope,Jurabi,60,Serranidae,Variola louti,60,3316.541703,-0
2019,1970,69747,-21.927059,113.921493,Reef slope,Mangrove,20,Serranidae,Variola louti,50,1986.502908,1
2018,1554,69533,-22.21494,113.83396,Reef slope,Osprey,25,Serranidae,Epinephelus multinotatus,65,793.456745,5
2017,1988,69756,-22.210351,113.835806,Reef slope,Osprey,40,Serranidae,Variola louti,50,1975.587363,2
2019,1554,69533,-22.21494,113.83396,Reef slope,Osprey,35,Serranidae,Cephalopholis miniata,35,632.8008231,0
2015,1982,69753,-22.261174,113.815963,Reef slope,Osprey,30,Serranidae,Variola louti,30,430.2646311,1
2016,296,27665,-22.20186,113.83834,Reef slope,Osprey,30,Serranidae,Variola louti,50,2128.940919,3
2018,1471,69420,-21.996843,113.906339,Reef slope,Mangrove,30,Serranidae,Variola louti,45,1439.714338,2
2018,1471,69420,-21.996843,113.906339,Reef slope,Mangrove,30,Serranidae,Variola louti,60,3404.941546,1
2019,1924,69723,-21.952067,113.939473,Bommie,Mangrove,10,Serranidae,Cephalopholis miniata,35,312.9360932,3
2018,1988,69756,-22.210351,113.835806,Reef slope,Osprey,60,Serranidae,Cephalopholis miniata,30,225.8537372,2
2017,1926,69724,-21.949189,113.941163,Bommie,Mangrove,20,Serranidae,Cephalopholis miniata,30,441.8223361,3
2018,577,46805,-22.23949,113.82363,Reef slope,Osprey,50,Serranidae,Cephalopholis miniata,30,390.1108241,2
2016,1507,69448,-21.857799,113.980959,Reef slope,Jurabi,20,Serranidae,Cephalopholis miniata,35,726.5107902,1
2017,1481,69427,-21.952949,113.914424,Reef slope,Mangrove,20,Serranidae,Cephalopholis miniata,30,436.6480562,1
2019,1238,69178,-22.20555,113.83667,Reef slope,Osprey,40,Serranidae,Variola louti,50,1047.186535,4
2017,382,31487,-22.21801,113.83309,Reef slope,Osprey,60,Serranidae,Epinephelus areolatus,45,1095.838489,2
2017,382,31487,-22.21801,113.83309,Reef slope,Osprey,60,Serranidae,Epinephelus areolatus,40,808.6450872,3
2016,1924,69723,-21.952067,113.939473,Bommie,Mangrove,25,Serranidae,Epinephelus fasciatus,30,425.497685,-0
2016,1996,69760,-21.911369,113.928053,Reef slope,Mangrove,5,Serranidae,Epinephelus fasciatus,20,124.2754364,3
2018,1493,69436,-21.861601,113.977145,Reef slope,Jurabi,50,Serranidae,Variola louti,50,2180.170428,1
2019,1960,69742,-21.947448,113.941872,Bommie,Mangrove,10,Serranidae,Epinephelus bilobatus,30,436.5709419,4
2018,1746,69589,-21.987901,113.922764,Bommie,Mangrove,5,Serranidae,Epinephelus bilobatus,30,443.5249155,2
2018,1238,69178,-22.20555,113.83667,Reef slope,Osprey,36,Serranidae,Variola louti,40,1035.330023,2
2015,1970,69747,-21.927059,113.921493,Reef slope,Mangrove,6,Serranidae,Epinephelus bilobatus,30,385.5419352,3
2019,1962,69743,-21.945443,113.940048,Bommie,Mangrove,10,Serranidae,Epinephelus bilobatus,35,361.8338828,2
2017,1926,69724,-21.949189,113.941163,Bommie,Mangrove,20,Serranidae,Epinephelus coeruleopunctatus,35,690.029834,3
2015,1465,69417,-22.009255,113.90068,Reef slope,Mangrove,20,Serranidae,Epinephelus coioides,50,2046.37316,2
2015,1996,69760,-21.911369,113.928053,Reef slope,Mangrove,5,Serranidae,Epinephelus coioides,110,23217.97692,1
2019,1477,69425,-21.964397,113.912597,Reef slope,Mangrove,50,Serranidae,Epinephelus coioides,30,397.5241944,4
2015,1746,69589,-21.987901,113.922764,Bommie,Mangrove,10,Serranidae,Epinephelus coioides,100,15950.18916,4
2018,2000,69762,-21.90297,113.93295,Reef slope,Mangrove,45,Serranidae,Epinephelus coioides,100,14406.34671,2
2016,577,46805,-22.23949,113.82363,Reef slope,Osprey,35,Serranidae,Variola louti,40,961.4011738,1
2016,1465,69417,-22.009255,113.90068,Reef slope,Mangrove,30,Serranidae,Variola louti,40,1135.324899,3
2018,1471,69420,-21.996843,113.906339,Reef slope,Mangrove,30,Serranidae,Variola louti,50,1952.052452,0
2018,1493,69436,-21.861601,113.977145,Reef slope,Jurabi,50,Serranidae,Variola louti,60,3282.422819,-0
2015,1998,69761,-21.90659,113.93112,Reef slope,Mangrove,5,Serranidae,Variola louti,40,962.757063,2
2017,1972,69748,-22.247847,113.820845,Reef slope,Osprey,60,Serranidae,Plectropomus leopardus,60,3789.310198,1
2015,1465,69417,-22.009255,113.90068,Reef slope,Mangrove,20,Serranidae,Epinephelus multinotatus,45,1339.674737,4
2016,1942,69733,-21.85365,114.00372,Reef slope,Jurabi,5,Serranidae,Epinephelus multinotatus,55,2359.813856,2
2017,1481,69427,-21.952949,113.914424,Reef slope,Mangrove,20,Serranidae,Cephalopholis miniata,45,1380.235312,4
2017,1554,69533,-22.21494,113.83396,Reef slope,Osprey,35,Serranidae,Cephalopholis miniata,30,215.2303787,3
2016,1554,69533,-22.21494,113.83396,Reef slope,Osprey,65,Serranidae,Cephalopholis miniata,35,655.4095036,1
2019,920,66166,-22.221117,113.831717,Reef slope,Osprey,45,Serranidae,Cephalopholis miniata,30,418.1870491,-0
2015,1942,69733,-21.85365,114.00372,Reef slope,Jurabi,5,Serranidae,Plectropomus maculatus,60,3057.943127,2
2017,905,66149,-22.22522,113.84189,Lagoon,Osprey,0,Serranidae,Epinephelus rivulatus,25,276.4081553,0
2016,1744,69588,-21.991283,113.921977,Bommie,Mangrove,10,Serranidae,Cephalopholis miniata,30,408.9738337,1
2017,1242,69180,-22.20064,113.83848,Reef slope,Osprey,30,Serranidae,Cephalopholis miniata,30,410.7444694,2
2017,577,46805,-22.23949,113.82363,Reef slope,Osprey,40,Serranidae,Cephalopholis miniata,40,486.617498,5
2016,1946,69735,-21.869671,113.972379,Reef slope,Jurabi,5,Serranidae,Cephalopholis miniata,35,663.9081342,1
2016,1481,69427,-21.952949,113.914424,Reef slope,Mangrove,25,Serranidae,Cephalopholis miniata,30,423.2756559,2
2017,1242,69180,-22.20064,113.83848,Reef slope,Osprey,30,Serranidae,Variola louti,50,2117.721532,4
2019,382,31487,-22.21801,113.83309,Reef slope,Osprey,40,Serranidae,Variola louti,60,3642.915314,3
2017,905,66149,-22.22522,113.84189,Lagoon,Osprey,0,Serranidae,Epinephelus bilobatus,15,52.04801236,-0
2016,1467,69418,-22.006228,113.901669,Reef slope,Mangrove,20,Serranidae,Epinephelus fasciatus,25,239.446489,-0
2016,1505,69447,-21.851507,113.99014,Reef slope,Jurabi,15,Serranidae,Epinephelus fasciatus,20,129.0206996,2
2018,1742,69586,-21.98863,113.91988,Bommie,Mangrove,5,Serranidae,Epinephelus fasciatus,25,213.7515344,3
2018,1976,69750,-22.235967,113.835172,Bommie,Osprey,0,Serranidae,Epinephelus fasciatus,35,621.6290177,3
2016,1996,69760,-21.911369,113.928053,Reef slope,Mangrove,5,Serranidae,Epinephelus fasciatus,20,111.0590222,0
2016,1940,69732,-21.851654,113.996863,Reef slope,Jurabi,5,Serranidae,Epinephelus fasciatus,20,129.4616282,2
2016,382,31487,-22.21801,113.83309,Reef slope,Osprey,30,Serranidae,Variola louti,50,2107.417911,1
2018,1984,69754,-22.254868,113.818245,Reef slope,Osprey,45,Serranidae,Variola louti,30,423.2439229,1
2016,1479,69426,-21.958761,113.913098,Reef slope,Mangrove,30,Serranidae,Variola louti,50,1865.408608,1
2019,1240,69179,-22.22241,113.83108,Reef slope,Osprey,50,Serranidae,Variola louti,45,1499.714143,2
2015,577,46805,-22.23949,113.82363,Reef slope,Osprey,25,Serranidae,Variola louti,40,1136.628283,1
